Date,Open,High,Low,Close,Volume
2019-04-25,121.439501,122.662671,120.291031,120.589813,38033900
2019-04-26,121.103345,121.869002,120.468423,121.280754,23654900
2019-04-29,121.290075,121.551515,120.776541,121.168701,16324200
2019-04-30,121.206064,122.037074,120.813904,121.943710,24166500
2019-05-01,121.878341,121.990383,119.235914,119.403984,26821700
2019-05-02,119.497375,119.516046,117.200420,117.844688,27350200
2019-05-03,118.918441,120.851231,118.815731,120.356361,24911100
2019-05-06,118.012757,120.038926,117.751317,119.656097,24239800
2019-05-07,118.078107,118.750386,115.986578,117.200409,36017700
2019-05-08,117.125703,117.994062,116.481435,117.191063,28419000
2019-05-09,116.051926,117.452504,115.379647,117.181725,27235800
2019-05-10,116.630839,119.450668,115.613082,118.703690,30915100
2019-05-13,115.883884,117.228442,114.884805,115.174255,33944900
2019-05-14,115.659777,117.536547,115.501040,116.462776,25266300
2019-05-15,116.453398,118.749475,115.928575,118.102821,24722700
2019-05-16,118.786982,121.251757,118.515200,120.830017,30112200
2019-05-17,120.248953,122.263888,119.883455,120.024040,25770500
2019-05-20,118.571416,119.574194,117.859168,118.290268,23706900
2019-05-21,119.424238,119.517954,118.627640,118.927536,15293300
2019-05-22,118.665163,120.183390,118.571440,119.649193,15396500
2019-05-23,118.271517,118.355867,116.903242,118.252777,23603800
2019-05-24,118.936926,119.414881,118.055979,118.309013,14123400
2019-05-28,119.002500,119.958415,118.130927,118.234016,23128400
2019-05-29,117.503058,117.512432,116.247247,117.090706,22763100
2019-05-30,117.390558,117.859146,116.940711,117.831032,16829600
2019-05-31,116.425300,116.790798,115.572467,115.909851,26646800
2019-06-03,116.069148,116.556483,111.533223,112.311073,37983600
2019-06-04,113.660629,115.534980,113.070211,115.422523,29382600
2019-06-05,117.100040,117.962247,116.406532,117.924759,24926100
2019-06-06,118.496450,119.930327,117.709219,119.789749,21459000
2019-06-07,121.073702,123.941457,120.202121,123.144852,33885600
2019-06-10,124.081970,125.656432,123.707106,124.269417,26477100
2019-06-11,125.469013,125.806397,123.032352,123.800842,23913700
2019-06-12,123.144853,123.679050,122.498214,123.229210,17092500
2019-06-13,123.688376,124.644299,123.294764,124.007027,17200800
2019-06-14,123.950772,125.384649,123.369728,124.128838,17821700
2019-06-17,124.297574,125.328458,124.203851,124.503754,14517800
2019-06-18,125.759564,126.743601,125.178519,126.668625,25934500
2019-06-19,126.518691,127.390257,125.403450,127.165344,23744400
2019-06-20,128.814749,129.011562,127.193439,128.346161,33042600
2019-06-21,127.999447,129.077193,127.886990,128.364944,36727900
2019-06-24,128.392982,129.705022,128.392982,129.123978,20628800
2019-06-25,128.627311,128.945947,124.391275,125.047295,33327400
2019-06-26,125.909503,127.212176,125.206622,125.515877,23657700
2019-06-27,125.712679,126.246876,125.122254,125.722046,16557500
2019-06-28,126.115676,126.143790,124.794256,125.543999,30043000
2019-07-01,128.046265,128.111860,126.490551,127.155937,22613500
2019-07-02,127.568268,128.008741,126.837272,127.999374,15237800
2019-07-03,128.205573,129.086520,127.727604,128.824112,13629300
2019-07-05,127.399587,128.702260,127.193408,128.449219,18141100
2019-07-08,127.830700,128.486734,126.865410,128.355530,16779700
2019-07-09,127.455848,128.364910,127.268416,127.886955,19953100
2019-07-10,128.514823,129.873724,128.411733,129.189590,24204400
2019-07-11,129.517646,130.473569,129.208376,129.705078,22327900
2019-07-12,130.126813,130.389221,129.339575,130.173660,18936800
2019-07-15,130.679743,130.773452,129.761315,130.173660,16651500
2019-07-16,130.229897,130.314239,127.943186,128.468002,22726100
2019-07-17,129.049039,129.264585,127.662024,127.708885,20211000
2019-07-18,127.034134,128.036904,126.209415,127.849472,30381800
2019-07-19,131.410748,131.832475,127.877593,128.036911,48992400
2019-07-22,128.777276,130.445447,128.702300,129.733185,25074900
2019-07-23,130.979628,131.195188,129.358318,130.539154,18034600
2019-07-24,130.173667,131.898081,130.126820,131.879333,20738300
2019-07-25,131.607512,131.776211,130.567261,131.382599,18356900
2019-07-26,131.551296,132.778994,131.485702,132.460358,19037600
2019-07-29,132.610304,132.619670,130.614116,132.169830,16605900
2019-07-30,131.335749,132.347900,131.017113,131.532562,16846500
2019-07-31,131.513815,131.663766,126.593644,127.708885,38598800
2019-08-01,128.393025,132.085498,128.327416,129.386429,40557500
2019-08-02,129.414558,129.630118,126.762349,128.299316,30791600
2019-08-05,124.925479,125.515890,122.563793,123.903961,42749600
2019-08-06,125.394041,127.155921,124.841111,126.228127,32696700
2019-08-07,125.384678,127.127825,123.547823,126.781075,33414500
2019-08-08,128.018181,130.258030,127.390261,130.164307,27496500
2019-08-09,129.901863,130.623492,127.886942,129.058411,23466700
2019-08-12,128.458615,129.198978,126.743583,127.259018,20484300
2019-08-13,127.502717,130.079949,126.518680,129.892517,25154600
2019-08-14,128.218790,128.745354,125.689391,125.980881,32527300
2019-08-15,126.366385,126.545044,124.354152,125.698769,28074400
2019-08-16,126.827148,128.312817,126.676697,128.002518,24449100
2019-08-19,129.619844,130.278049,128.717154,130.146408,24355700
2019-08-20,129.958326,130.428474,129.046237,129.065033,21170800
2019-08-21,130.278016,131.161896,129.760850,130.503677,14970300
